"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2001"	"2001"	"35-44 years"	"35-44"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	27	681491	4.0
	"2001"	"2001"	"35-44 years"	"35-44"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	105	681491	15.4
	"2001"	"2001"	"35-44 years"	"35-44"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	63	681491	9.2
	"2001"	"2001"	"35-44 years"	"35-44"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	42	681491	6.2
	"2001"	"2001"	"35-44 years"	"35-44"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	101	681491	14.8
	"2001"	"2001"	"35-44 years"	"35-44"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	75	681491	11.0
	"2001"	"2001"	"35-44 years"	"35-44"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	26	681491	3.8
	"2001"	"2001"	"35-44 years"	"35-44"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	13	681491	Unreliable
	"2001"	"2001"	"35-44 years"	"35-44"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	13	681491	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"#Septicemia (A40-A41)"	"GR113-010"	56	611506	9.2
	"2001"	"2001"	"45-54 years"	"45-54"	"#Viral hepatitis (B15-B19)"	"GR113-015"	41	611506	6.7
	"2001"	"2001"	"45-54 years"	"45-54"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	109	611506	17.8
	"2001"	"2001"	"45-54 years"	"45-54"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	10	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	963	611506	157.5
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	19	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	20	611506	3.3
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	20	611506	3.3
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	106	611506	17.3
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	37	611506	6.1
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	51	611506	8.3
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	12	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	259	611506	42.4
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant melanoma of skin (C43)"	"GR113-028"	13	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasm of breast (C50)"	"GR113-029"	128	611506	20.9
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	15	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	18	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	11	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	32	611506	5.2
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	25	611506	4.1
	"2001"	"2001"	"45-54 years"	"45-54"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	71	611506	11.6
	"2001"	"2001"	"45-54 years"	"45-54"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	30	611506	4.9
	"2001"	"2001"	"45-54 years"	"45-54"	"Leukemia (C91-C95)"	"GR113-040"	27	611506	4.4
	"2001"	"2001"	"45-54 years"	"45-54"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	13	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	112	611506	18.3
	"2001"	"2001"	"45-54 years"	"45-54"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	14	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	130	611506	21.3
	"2001"	"2001"	"45-54 years"	"45-54"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1044	611506	170.7
	"2001"	"2001"	"45-54 years"	"45-54"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	836	611506	136.7
	"2001"	"2001"	"45-54 years"	"45-54"	"Hypertensive heart disease (I11)"	"GR113-056"	70	611506	11.4
	"2001"	"2001"	"45-54 years"	"45-54"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	578	611506	94.5
	"2001"	"2001"	"45-54 years"	"45-54"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	325	611506	53.1
	"2001"	"2001"	"45-54 years"	"45-54"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	244	611506	39.9
	"2001"	"2001"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	82	611506	13.4
	"2001"	"2001"	"45-54 years"	"45-54"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	162	611506	26.5
	"2001"	"2001"	"45-54 years"	"45-54"	"Other heart diseases (I26-I51)"	"GR113-064"	180	611506	29.4
	"2001"	"2001"	"45-54 years"	"45-54"	"Heart failure (I50)"	"GR113-067"	29	611506	4.7
	"2001"	"2001"	"45-54 years"	"45-54"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	146	611506	23.9
	"2001"	"2001"	"45-54 years"	"45-54"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	17	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	172	611506	28.1
	"2001"	"2001"	"45-54 years"	"45-54"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	16	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	10	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	26	611506	4.3
	"2001"	"2001"	"45-54 years"	"45-54"	"Pneumonia (J12-J18)"	"GR113-078"	26	611506	4.3
	"2001"	"2001"	"45-54 years"	"45-54"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	62	611506	10.1
	"2001"	"2001"	"45-54 years"	"45-54"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	45	611506	7.4
	"2001"	"2001"	"45-54 years"	"45-54"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	35	611506	5.7
	"2001"	"2001"	"45-54 years"	"45-54"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	75	611506	12.3
	"2001"	"2001"	"45-54 years"	"45-54"	"Alcoholic liver disease (K70)"	"GR113-094"	40	611506	6.5
	"2001"	"2001"	"45-54 years"	"45-54"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	35	611506	5.7
	"2001"	"2001"	"45-54 years"	"45-54"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	64	611506	10.5
	"2001"	"2001"	"45-54 years"	"45-54"	"Renal failure (N17-N19)"	"GR113-100"	63	611506	10.3
	"2001"	"2001"	"45-54 years"	"45-54"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	14	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	52	611506	8.5
	"2001"	"2001"	"45-54 years"	"45-54"	"All other diseases (Residual) "	"GR113-111"	319	611506	52.2
	"2001"	"2001"	"45-54 years"	"45-54"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	255	611506	41.7
	"2001"	"2001"	"45-54 years"	"45-54"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	134	611506	21.9
	"2001"	"2001"	"45-54 years"	"45-54"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	118	611506	19.3
	"2001"	"2001"	"45-54 years"	"45-54"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	14	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	121	611506	19.8
	"2001"	"2001"	"45-54 years"	"45-54"	"Falls (W00-W19)"	"GR113-118"	13	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	11	611506	Unreliable
	"2001"	"2001"	"45-54 years"	"45-54"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	57	611506	9.3
	"2001"	"2001"	"45-54 years"	"45-54"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	32	611506	5.2
	"2001"	"2001"	"45-54 years"	"45-54"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	89	611506	14.6
	"2001"	"2001"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	59	611506	9.6
	"2001"	"2001"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	30	611506	4.9
	"2001"	"2001"	"45-54 years"	"45-54"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	53	611506	8.7
	"2001"	"2001"	"45-54 years"	"45-54"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	30	611506	4.9
	"2001"	"2001"	"45-54 years"	"45-54"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	23	611506	3.8
	"2001"	"2001"	"55-64 years"	"55-64"	"#Septicemia (A40-A41)"	"GR113-010"	73	388603	18.8
	"2001"	"2001"	"55-64 years"	"55-64"	"#Viral hepatitis (B15-B19)"	"GR113-015"	27	388603	6.9
	"2001"	"2001"	"55-64 years"	"55-64"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	34	388603	8.7
	"2001"	"2001"	"55-64 years"	"55-64"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1710	388603	440.0
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	36	388603	9.3
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	55	388603	14.2
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	35	388603	9.0
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	150	388603	38.6
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	50	388603	12.9
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	78	388603	20.1
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	25	388603	6.4
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	595	388603	153.1
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant melanoma of skin (C43)"	"GR113-028"	16	388603	Unreliable
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasm of breast (C50)"	"GR113-029"	156	388603	40.1
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	10	388603	Unreliable
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	48	388603	12.4
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	41	388603	10.6
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	47	388603	12.1
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	23	388603	5.9
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	34	388603	8.7
	"2001"	"2001"	"55-64 years"	"55-64"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	121	388603	31.1
	"2001"	"2001"	"55-64 years"	"55-64"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	50	388603	12.9
	"2001"	"2001"	"55-64 years"	"55-64"	"Leukemia (C91-C95)"	"GR113-040"	48	388603	12.4
	"2001"	"2001"	"55-64 years"	"55-64"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	22	388603	5.7
	"2001"	"2001"	"55-64 years"	"55-64"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	181	388603	46.6
	"2001"	"2001"	"55-64 years"	"55-64"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	20	388603	5.1
	"2001"	"2001"	"55-64 years"	"55-64"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	306	388603	78.7
	"2001"	"2001"	"55-64 years"	"55-64"	"#Alzheimer disease (G30)"	"GR113-052"	12	388603	Unreliable
	"2001"	"2001"	"55-64 years"	"55-64"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1649	388603	424.3
	"2001"	"2001"	"55-64 years"	"55-64"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1345	388603	346.1
	"2001"	"2001"	"55-64 years"	"55-64"	"Hypertensive heart disease (I11)"	"GR113-056"	96	388603	24.7
	"2001"	"2001"	"55-64 years"	"55-64"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	11	388603	Unreliable
	"2001"	"2001"	"55-64 years"	"55-64"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	933	388603	240.1
	"2001"	"2001"	"55-64 years"	"55-64"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	519	388603	133.6
	"2001"	"2001"	"55-64 years"	"55-64"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	407	388603	104.7
	"2001"	"2001"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	139	388603	35.8
	"2001"	"2001"	"55-64 years"	"55-64"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	268	388603	69.0
	"2001"	"2001"	"55-64 years"	"55-64"	"Other heart diseases (I26-I51)"	"GR113-064"	302	388603	77.7
	"2001"	"2001"	"55-64 years"	"55-64"	"Heart failure (I50)"	"GR113-067"	75	388603	19.3
	"2001"	"2001"	"55-64 years"	"55-64"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	222	388603	57.1
	"2001"	"2001"	"55-64 years"	"55-64"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	26	388603	6.7
	"2001"	"2001"	"55-64 years"	"55-64"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	230	388603	59.2
	"2001"	"2001"	"55-64 years"	"55-64"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	40	388603	10.3
	"2001"	"2001"	"55-64 years"	"55-64"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	23	388603	5.9
	"2001"	"2001"	"55-64 years"	"55-64"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	17	388603	Unreliable
	"2001"	"2001"	"55-64 years"	"55-64"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	52	388603	13.4
	"2001"	"2001"	"55-64 years"	"55-64"	"Pneumonia (J12-J18)"	"GR113-078"	52	388603	13.4
	"2001"	"2001"	"55-64 years"	"55-64"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	191	388603	49.2
	"2001"	"2001"	"55-64 years"	"55-64"	"Emphysema (J43)"	"GR113-084"	28	388603	7.2
	"2001"	"2001"	"55-64 years"	"55-64"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	155	388603	39.9
	"2001"	"2001"	"55-64 years"	"55-64"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	58	388603	14.9
	"2001"	"2001"	"55-64 years"	"55-64"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	77	388603	19.8
	"2001"	"2001"	"55-64 years"	"55-64"	"Alcoholic liver disease (K70)"	"GR113-094"	34	388603	8.7
	"2001"	"2001"	"55-64 years"	"55-64"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	43	388603	11.1
	"2001"	"2001"	"55-64 years"	"55-64"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	125	388603	32.2
	"2001"	"2001"	"55-64 years"	"55-64"	"Renal failure (N17-N19)"	"GR113-100"	124	388603	31.9
	"2001"	"2001"	"55-64 years"	"55-64"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	55	388603	14.2
	"2001"	"2001"	"55-64 years"	"55-64"	"All other diseases (Residual) "	"GR113-111"	308	388603	79.3
	"2001"	"2001"	"55-64 years"	"55-64"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	147	388603	37.8
	"2001"	"2001"	"55-64 years"	"55-64"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	82	388603	21.1
	"2001"	"2001"	"55-64 years"	"55-64"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	72	388603	18.5
	"2001"	"2001"	"55-64 years"	"55-64"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	65	388603	16.7
	"2001"	"2001"	"55-64 years"	"55-64"	"Falls (W00-W19)"	"GR113-118"	15	388603	Unreliable
	"2001"	"2001"	"55-64 years"	"55-64"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	10	388603	Unreliable
	"2001"	"2001"	"55-64 years"	"55-64"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	25	388603	6.4
	"2001"	"2001"	"55-64 years"	"55-64"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	48	388603	12.4
	"2001"	"2001"	"55-64 years"	"55-64"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	39	388603	10.0
	"2001"	"2001"	"55-64 years"	"55-64"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	16	388603	Unreliable
	"2001"	"2001"	"65-74 years"	"65-74"	"#Septicemia (A40-A41)"	"GR113-010"	135	281746	47.9
	"2001"	"2001"	"65-74 years"	"65-74"	"#Viral hepatitis (B15-B19)"	"GR113-015"	29	281746	10.3
	"2001"	"2001"	"65-74 years"	"65-74"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	10	281746	Unreliable
	"2001"	"2001"	"65-74 years"	"65-74"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	20	281746	7.1
	"2001"	"2001"	"65-74 years"	"65-74"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2531	281746	898.3
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	43	281746	15.3
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	53	281746	18.8
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	62	281746	22.0
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	210	281746	74.5
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	61	281746	21.7
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	141	281746	50.0
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	27	281746	9.6
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	955	281746	339.0
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant melanoma of skin (C43)"	"GR113-028"	22	281746	7.8
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasm of breast (C50)"	"GR113-029"	146	281746	51.8
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	11	281746	Unreliable
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	28	281746	9.9
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	51	281746	18.1
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	122	281746	43.3
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	71	281746	25.2
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	29	281746	10.3
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	40	281746	14.2
	"2001"	"2001"	"65-74 years"	"65-74"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	214	281746	76.0
	"2001"	"2001"	"65-74 years"	"65-74"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	83	281746	29.5
	"2001"	"2001"	"65-74 years"	"65-74"	"Leukemia (C91-C95)"	"GR113-040"	81	281746	28.7
	"2001"	"2001"	"65-74 years"	"65-74"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	46	281746	16.3
	"2001"	"2001"	"65-74 years"	"65-74"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	245	281746	87.0
	"2001"	"2001"	"65-74 years"	"65-74"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	49	281746	17.4
	"2001"	"2001"	"65-74 years"	"65-74"	"#Anemias (D50-D64)"	"GR113-045"	11	281746	Unreliable
	"2001"	"2001"	"65-74 years"	"65-74"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	441	281746	156.5
	"2001"	"2001"	"65-74 years"	"65-74"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	11	281746	Unreliable
	"2001"	"2001"	"65-74 years"	"65-74"	"Malnutrition (E40-E46)"	"GR113-048"	10	281746	Unreliable
	"2001"	"2001"	"65-74 years"	"65-74"	"#Parkinson disease (G20-G21)"	"GR113-051"	39	281746	13.8
	"2001"	"2001"	"65-74 years"	"65-74"	"#Alzheimer disease (G30)"	"GR113-052"	85	281746	30.2
