"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2012"	"2012"	"25-34 years"	"25-34"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	128	652957	19.6
	"2012"	"2012"	"25-34 years"	"25-34"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	16	652957	Unreliable
	"2012"	"2012"	"25-34 years"	"25-34"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	98	652957	15.0
	"2012"	"2012"	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	57	652957	8.7
	"2012"	"2012"	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	41	652957	6.3
	"2012"	"2012"	"25-34 years"	"25-34"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	183	652957	28.0
	"2012"	"2012"	"25-34 years"	"25-34"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	149	652957	22.8
	"2012"	"2012"	"25-34 years"	"25-34"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	34	652957	5.2
	"2012"	"2012"	"25-34 years"	"25-34"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	17	652957	Unreliable
	"2012"	"2012"	"25-34 years"	"25-34"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	17	652957	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"#Septicemia (A40-A41)"	"GR113-010"	13	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	60	559506	10.7
	"2012"	"2012"	"35-44 years"	"35-44"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	193	559506	34.5
	"2012"	"2012"	"35-44 years"	"35-44"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	11	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	29	559506	5.2
	"2012"	"2012"	"35-44 years"	"35-44"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	18	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Malignant neoplasm of breast (C50)"	"GR113-029"	32	559506	5.7
	"2012"	"2012"	"35-44 years"	"35-44"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	12	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	23	559506	4.1
	"2012"	"2012"	"35-44 years"	"35-44"	"Leukemia (C91-C95)"	"GR113-040"	11	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	19	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"#Anemias (D50-D64)"	"GR113-045"	13	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	33	559506	5.9
	"2012"	"2012"	"35-44 years"	"35-44"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	324	559506	57.9
	"2012"	"2012"	"35-44 years"	"35-44"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	268	559506	47.9
	"2012"	"2012"	"35-44 years"	"35-44"	"Hypertensive heart disease (I11)"	"GR113-056"	52	559506	9.3
	"2012"	"2012"	"35-44 years"	"35-44"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	124	559506	22.2
	"2012"	"2012"	"35-44 years"	"35-44"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	42	559506	7.5
	"2012"	"2012"	"35-44 years"	"35-44"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	76	559506	13.6
	"2012"	"2012"	"35-44 years"	"35-44"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	36	559506	6.4
	"2012"	"2012"	"35-44 years"	"35-44"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	40	559506	7.1
	"2012"	"2012"	"35-44 years"	"35-44"	"Other heart diseases (I26-I51)"	"GR113-064"	84	559506	15.0
	"2012"	"2012"	"35-44 years"	"35-44"	"Heart failure (I50)"	"GR113-067"	13	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	68	559506	12.2
	"2012"	"2012"	"35-44 years"	"35-44"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	41	559506	7.3
	"2012"	"2012"	"35-44 years"	"35-44"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Pneumonia (J12-J18)"	"GR113-078"	13	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	17	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	10	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	33	559506	5.9
	"2012"	"2012"	"35-44 years"	"35-44"	"Alcoholic liver disease (K70)"	"GR113-094"	17	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	16	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	12	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Renal failure (N17-N19)"	"GR113-100"	12	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	13	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	18	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"All other diseases (Residual) "	"GR113-111"	143	559506	25.6
	"2012"	"2012"	"35-44 years"	"35-44"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	285	559506	50.9
	"2012"	"2012"	"35-44 years"	"35-44"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	132	559506	23.6
	"2012"	"2012"	"35-44 years"	"35-44"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	120	559506	21.4
	"2012"	"2012"	"35-44 years"	"35-44"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	153	559506	27.3
	"2012"	"2012"	"35-44 years"	"35-44"	"Falls (W00-W19)"	"GR113-118"	10	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	99	559506	17.7
	"2012"	"2012"	"35-44 years"	"35-44"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	27	559506	4.8
	"2012"	"2012"	"35-44 years"	"35-44"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	113	559506	20.2
	"2012"	"2012"	"35-44 years"	"35-44"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	74	559506	13.2
	"2012"	"2012"	"35-44 years"	"35-44"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	39	559506	7.0
	"2012"	"2012"	"35-44 years"	"35-44"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	83	559506	14.8
	"2012"	"2012"	"35-44 years"	"35-44"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	63	559506	11.3
	"2012"	"2012"	"35-44 years"	"35-44"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	20	559506	3.6
	"2012"	"2012"	"35-44 years"	"35-44"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	17	559506	Unreliable
	"2012"	"2012"	"35-44 years"	"35-44"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	16	559506	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"#Septicemia (A40-A41)"	"GR113-010"	63	633679	9.9
	"2012"	"2012"	"45-54 years"	"45-54"	"#Viral hepatitis (B15-B19)"	"GR113-015"	43	633679	6.8
	"2012"	"2012"	"45-54 years"	"45-54"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	62	633679	9.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	10	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	909	633679	143.4
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	19	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	31	633679	4.9
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	18	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	80	633679	12.6
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	45	633679	7.1
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	60	633679	9.5
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	262	633679	41.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant melanoma of skin (C43)"	"GR113-028"	21	633679	3.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasm of breast (C50)"	"GR113-029"	97	633679	15.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	15	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	23	633679	3.6
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	11	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	29	633679	4.6
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	23	633679	3.6
	"2012"	"2012"	"45-54 years"	"45-54"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	62	633679	9.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	29	633679	4.6
	"2012"	"2012"	"45-54 years"	"45-54"	"Leukemia (C91-C95)"	"GR113-040"	22	633679	3.5
	"2012"	"2012"	"45-54 years"	"45-54"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	89	633679	14.0
	"2012"	"2012"	"45-54 years"	"45-54"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	10	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	116	633679	18.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1012	633679	159.7
	"2012"	"2012"	"45-54 years"	"45-54"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	832	633679	131.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Hypertensive heart disease (I11)"	"GR113-056"	116	633679	18.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	504	633679	79.5
	"2012"	"2012"	"45-54 years"	"45-54"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	218	633679	34.4
	"2012"	"2012"	"45-54 years"	"45-54"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	281	633679	44.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	115	633679	18.1
	"2012"	"2012"	"45-54 years"	"45-54"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	166	633679	26.2
	"2012"	"2012"	"45-54 years"	"45-54"	"Other heart diseases (I26-I51)"	"GR113-064"	203	633679	32.0
	"2012"	"2012"	"45-54 years"	"45-54"	"Heart failure (I50)"	"GR113-067"	45	633679	7.1
	"2012"	"2012"	"45-54 years"	"45-54"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	157	633679	24.8
	"2012"	"2012"	"45-54 years"	"45-54"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	24	633679	3.8
	"2012"	"2012"	"45-54 years"	"45-54"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	140	633679	22.1
	"2012"	"2012"	"45-54 years"	"45-54"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	14	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	10	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	35	633679	5.5
	"2012"	"2012"	"45-54 years"	"45-54"	"Pneumonia (J12-J18)"	"GR113-078"	34	633679	5.4
	"2012"	"2012"	"45-54 years"	"45-54"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	89	633679	14.0
	"2012"	"2012"	"45-54 years"	"45-54"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	76	633679	12.0
	"2012"	"2012"	"45-54 years"	"45-54"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	13	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	37	633679	5.8
	"2012"	"2012"	"45-54 years"	"45-54"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	100	633679	15.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Alcoholic liver disease (K70)"	"GR113-094"	54	633679	8.5
	"2012"	"2012"	"45-54 years"	"45-54"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	46	633679	7.3
	"2012"	"2012"	"45-54 years"	"45-54"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	81	633679	12.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Renal failure (N17-N19)"	"GR113-100"	79	633679	12.5
	"2012"	"2012"	"45-54 years"	"45-54"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	19	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	44	633679	6.9
	"2012"	"2012"	"45-54 years"	"45-54"	"All other diseases (Residual) "	"GR113-111"	346	633679	54.6
	"2012"	"2012"	"45-54 years"	"45-54"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	368	633679	58.1
	"2012"	"2012"	"45-54 years"	"45-54"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	170	633679	26.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	157	633679	24.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	198	633679	31.2
	"2012"	"2012"	"45-54 years"	"45-54"	"Falls (W00-W19)"	"GR113-118"	17	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	13	633679	Unreliable
	"2012"	"2012"	"45-54 years"	"45-54"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	128	633679	20.2
	"2012"	"2012"	"45-54 years"	"45-54"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	29	633679	4.6
	"2012"	"2012"	"45-54 years"	"45-54"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	113	633679	17.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	67	633679	10.6
	"2012"	"2012"	"45-54 years"	"45-54"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	46	633679	7.3
	"2012"	"2012"	"45-54 years"	"45-54"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	40	633679	6.3
	"2012"	"2012"	"45-54 years"	"45-54"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	31	633679	4.9
	"2012"	"2012"	"45-54 years"	"45-54"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	24	633679	3.8
	"2012"	"2012"	"45-54 years"	"45-54"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	22	633679	3.5
	"2012"	"2012"	"55-64 years"	"55-64"	"#Septicemia (A40-A41)"	"GR113-010"	121	566887	21.3
	"2012"	"2012"	"55-64 years"	"55-64"	"#Viral hepatitis (B15-B19)"	"GR113-015"	68	566887	12.0
	"2012"	"2012"	"55-64 years"	"55-64"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	50	566887	8.8
	"2012"	"2012"	"55-64 years"	"55-64"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99)"	"GR113-018"	17	566887	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	2042	566887	360.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	49	566887	8.6
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	63	566887	11.1
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	45	566887	7.9
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	184	566887	32.5
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	130	566887	22.9
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	152	566887	26.8
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	17	566887	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	621	566887	109.5
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant melanoma of skin (C43)"	"GR113-028"	17	566887	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasm of breast (C50)"	"GR113-029"	147	566887	25.9
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	12	566887	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	34	566887	6.0
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	35	566887	6.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	55	566887	9.7
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	54	566887	9.5
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	21	566887	3.7
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	57	566887	10.1
	"2012"	"2012"	"55-64 years"	"55-64"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	127	566887	22.4
	"2012"	"2012"	"55-64 years"	"55-64"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	42	566887	7.4
	"2012"	"2012"	"55-64 years"	"55-64"	"Leukemia (C91-C95)"	"GR113-040"	46	566887	8.1
	"2012"	"2012"	"55-64 years"	"55-64"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	33	566887	5.8
	"2012"	"2012"	"55-64 years"	"55-64"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	222	566887	39.2
	"2012"	"2012"	"55-64 years"	"55-64"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	19	566887	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"#Anemias (D50-D64)"	"GR113-045"	13	566887	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	258	566887	45.5
	"2012"	"2012"	"55-64 years"	"55-64"	"#Parkinson disease (G20-G21)"	"GR113-051"	11	566887	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"#Alzheimer disease (G30)"	"GR113-052"	10	566887	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1914	566887	337.6
	"2012"	"2012"	"55-64 years"	"55-64"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	1591	566887	280.7
	"2012"	"2012"	"55-64 years"	"55-64"	"Hypertensive heart disease (I11)"	"GR113-056"	184	566887	32.5
	"2012"	"2012"	"55-64 years"	"55-64"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	15	566887	Unreliable
	"2012"	"2012"	"55-64 years"	"55-64"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1006	566887	177.5
	"2012"	"2012"	"55-64 years"	"55-64"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	425	566887	75.0
	"2012"	"2012"	"55-64 years"	"55-64"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	24	566887	4.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	557	566887	98.3
	"2012"	"2012"	"55-64 years"	"55-64"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	233	566887	41.1
	"2012"	"2012"	"55-64 years"	"55-64"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	324	566887	57.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Other heart diseases (I26-I51)"	"GR113-064"	381	566887	67.2
	"2012"	"2012"	"55-64 years"	"55-64"	"Heart failure (I50)"	"GR113-067"	134	566887	23.6
	"2012"	"2012"	"55-64 years"	"55-64"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	245	566887	43.2
	"2012"	"2012"	"55-64 years"	"55-64"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	49	566887	8.6
	"2012"	"2012"	"55-64 years"	"55-64"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	247	566887	43.6
